Hospital Name,Hospital ID,State,Avg Annual Admissions,Avg Expected Readmission Rate,Avg Annual Readmissions
FAULKNER HOSPITAL-BRIGHAM AND WOMEN'S,220119,Massachusetts,141,3.9634,5
FAULKNER HOSPITAL-BRIGHAM AND WOMEN'S,220119,Massachusetts,147,21.0845,37
FAULKNER HOSPITAL-BRIGHAM AND WOMEN'S,220119,Massachusetts,42,20.2778,9
NORWOOD HOSPITAL,220126,Massachusetts,105,15.7061,19
NORWOOD HOSPITAL,220126,Massachusetts,105,20.5864,23
NORWOOD HOSPITAL,220126,Massachusetts,56,18.4159,14
NORWOOD HOSPITAL,220126,Massachusetts,16,14.4008,4
FALMOUTH HOSPITAL,220135,Massachusetts,216,15.4904,38
FALMOUTH HOSPITAL,220135,Massachusetts,138,18.9511,23
FALMOUTH HOSPITAL,220135,Massachusetts,74,16.6956,13
FALMOUTH HOSPITAL,220135,Massachusetts,17,12.9934,4
UMASS MEMORIAL MEDICAL CENTER/UNIVERSITY CAMPUS,220163,Massachusetts,241,17.5328,48
UMASS MEMORIAL MEDICAL CENTER/UNIVERSITY CAMPUS,220163,Massachusetts,97,4.2621,7
UMASS MEMORIAL MEDICAL CENTER/UNIVERSITY CAMPUS,220163,Massachusetts,300,21.5758,68
UMASS MEMORIAL MEDICAL CENTER/UNIVERSITY CAMPUS,220163,Massachusetts,128,20.9211,30
UMASS MEMORIAL MEDICAL CENTER/UNIVERSITY CAMPUS,220163,Massachusetts,57,12.3047,4
UMASS MEMORIAL MEDICAL CENTER/UNIVERSITY CAMPUS,220163,Massachusetts,200,14.5781,29
"LAHEY HOSPITAL & MEDICAL CENTER, BURLINGTON",220171,Massachusetts,236,16.2477,44
"LAHEY HOSPITAL & MEDICAL CENTER, BURLINGTON",220171,Massachusetts,171,4.6202,9
"LAHEY HOSPITAL & MEDICAL CENTER, BURLINGTON",220171,Massachusetts,372,20.3422,78
"LAHEY HOSPITAL & MEDICAL CENTER, BURLINGTON",220171,Massachusetts,70,17.7993,12
"LAHEY HOSPITAL & MEDICAL CENTER, BURLINGTON",220171,Massachusetts,56,11.9542,6
"LAHEY HOSPITAL & MEDICAL CENTER, BURLINGTON",220171,Massachusetts,160,13.5414,23
METROWEST MEDICAL CENTER,220175,Massachusetts,108,17.0088,18
METROWEST MEDICAL CENTER,220175,Massachusetts,138,21.1325,34
METROWEST MEDICAL CENTER,220175,Massachusetts,59,20.7988,12
METROWEST MEDICAL CENTER,220175,Massachusetts,33,14.5965,7
ST VINCENT HOSPITAL,220176,Massachusetts,138,17.0477,19
ST VINCENT HOSPITAL,220176,Massachusetts,87,4.1572,4
ST VINCENT HOSPITAL,220176,Massachusetts,164,21.6811,38
ST VINCENT HOSPITAL,220176,Massachusetts,65,20.47,14
ST VINCENT HOSPITAL,220176,Massachusetts,39,14.4775,8
ST JOE MERCY HOSPITAL SYSTEM LIVONIA,230002,Michigan,139,18.1149,25
ST JOE MERCY HOSPITAL SYSTEM LIVONIA,230002,Michigan,205,22.3494,51
ST JOE MERCY HOSPITAL SYSTEM LIVONIA,230002,Michigan,110,22.3672,19
ST JOE MERCY HOSPITAL SYSTEM LIVONIA,230002,Michigan,55,17.2082,11
SPECTRUM HEALTH ZEELAND COMMUNITY HOSPITAL,230003,Michigan,18,17.8864,4
PROMEDICA CHARLES AND VIRGINIA HICKMAN HOSPITAL,230005,Michigan,61,16.4525,8
PROMEDICA CHARLES AND VIRGINIA HICKMAN HOSPITAL,230005,Michigan,66,20.7649,12
PROMEDICA CHARLES AND VIRGINIA HICKMAN HOSPITAL,230005,Michigan,28,19.3119,5
BRONSON METHODIST HOSPITAL,230017,Michigan,163,16.7803,22
BRONSON METHODIST HOSPITAL,230017,Michigan,180,20.4631,35
BRONSON METHODIST HOSPITAL,230017,Michigan,56,20.0572,11
BRONSON METHODIST HOSPITAL,230017,Michigan,85,12.9963,10
"ASCENSION PROVIDENCE HOSPITAL, SOUTHFIELD AND NOVI",230019,Michigan,226,18.7711,42
"ASCENSION PROVIDENCE HOSPITAL, SOUTHFIELD AND NOVI",230019,Michigan,206,4.3963,9
"ASCENSION PROVIDENCE HOSPITAL, SOUTHFIELD AND NOVI",230019,Michigan,416,23.012,101
"ASCENSION PROVIDENCE HOSPITAL, SOUTHFIELD AND NOVI",230019,Michigan,135,22.5889,36
"ASCENSION PROVIDENCE HOSPITAL, SOUTHFIELD AND NOVI",230019,Michigan,79,18.4821,16
BEAUMONT HOSPITAL - DEARBORN,230020,Michigan,196,19.0028,43
BEAUMONT HOSPITAL - DEARBORN,230020,Michigan,75,5.2173,6
BEAUMONT HOSPITAL - DEARBORN,230020,Michigan,259,23.595,76
BEAUMONT HOSPITAL - DEARBORN,230020,Michigan,126,23.2361,32
BEAUMONT HOSPITAL - DEARBORN,230020,Michigan,37,13.8593,6
BEAUMONT HOSPITAL - DEARBORN,230020,Michigan,98,19.0685,25
"LAKELAND HOSPITAL, ST JOSEPH",230021,Michigan,116,16.2439,17
"LAKELAND HOSPITAL, ST JOSEPH",230021,Michigan,186,20.9362,35
"LAKELAND HOSPITAL, ST JOSEPH",230021,Michigan,51,19.8497,10
"LAKELAND HOSPITAL, ST JOSEPH",230021,Michigan,55,13.8278,9
PROMEDICA COLDWATER REGIONAL HOSPITAL,230022,Michigan,47,14.87,6
PROMEDICA COLDWATER REGIONAL HOSPITAL,230022,Michigan,49,18.8011,9
PROMEDICA COLDWATER REGIONAL HOSPITAL,230022,Michigan,54,18.1708,11
SINAI-GRACE HOSPITAL,230024,Michigan,67,20.9748,17
SINAI-GRACE HOSPITAL,230024,Michigan,116,24.7543,38
SINAI-GRACE HOSPITAL,230024,Michigan,75,23.8655,23
SINAI-GRACE HOSPITAL,230024,Michigan,35,19.8032,6
TRINITY HEALTH OAKLAND HOSPITAL,230029,Michigan,181,18.1377,40
TRINITY HEALTH OAKLAND HOSPITAL,230029,Michigan,157,4.2302,8
TRINITY HEALTH OAKLAND HOSPITAL,230029,Michigan,218,23.2117,49
TRINITY HEALTH OAKLAND HOSPITAL,230029,Michigan,99,21.3195,20
TRINITY HEALTH OAKLAND HOSPITAL,230029,Michigan,107,16.8117,19
MYMICHIGAN MEDICAL CENTER ALMA,230030,Michigan,59,17.1188,9
MYMICHIGAN MEDICAL CENTER ALMA,230030,Michigan,47,21.9972,10
MYMICHIGAN MEDICAL CENTER ALMA,230030,Michigan,28,18.3388,5
LAKE HURON MEDICAL CENTER,230031,Michigan,73,19.2762,14
LAKE HURON MEDICAL CENTER,230031,Michigan,51,5.3334,4
LAKE HURON MEDICAL CENTER,230031,Michigan,49,24.2907,10
LAKE HURON MEDICAL CENTER,230031,Michigan,21,20.285,5
LAKE HURON MEDICAL CENTER,230031,Michigan,12,22.3282,4
SPECTRUM HEALTH UNITED HOSPITAL,230035,Michigan,59,15.6196,11
SPECTRUM HEALTH UNITED HOSPITAL,230035,Michigan,39,20.247,10
SPECTRUM HEALTH UNITED HOSPITAL,230035,Michigan,34,18.2938,10
MYMICHIGAN MEDICAL CENTER ALPENA,230036,Michigan,61,15.9949,9
MYMICHIGAN MEDICAL CENTER ALPENA,230036,Michigan,86,20.8605,15
MYMICHIGAN MEDICAL CENTER ALPENA,230036,Michigan,35,18.204,4
HILLSDALE HOSPITAL,230037,Michigan,25,19.6784,6
SPECTRUM HEALTH,230038,Michigan,210,17.2677,31
SPECTRUM HEALTH,230038,Michigan,152,4.1837,6
SPECTRUM HEALTH,230038,Michigan,347,21.6795,64
SPECTRUM HEALTH,230038,Michigan,116,20.9875,26
SPECTRUM HEALTH,230038,Michigan,86,11.2445,6
SPECTRUM HEALTH,230038,Michigan,164,14.3959,20
MCLAREN BAY REGION,230041,Michigan,134,18.8874,25
MCLAREN BAY REGION,230041,Michigan,83,4.923,5
MCLAREN BAY REGION,230041,Michigan,221,23.0336,54
MCLAREN BAY REGION,230041,Michigan,101,22.1689,25
MCLAREN BAY REGION,230041,Michigan,157,17.2686,28
UNIVERSITY OF MICHIGAN HEALTH SYSTEM,230046,Michigan,138,19.0471,27
UNIVERSITY OF MICHIGAN HEALTH SYSTEM,230046,Michigan,323,23.4457,67
UNIVERSITY OF MICHIGAN HEALTH SYSTEM,230046,Michigan,53,22.1943,9
UNIVERSITY OF MICHIGAN HEALTH SYSTEM,230046,Michigan,37,12.5221,4
UNIVERSITY OF MICHIGAN HEALTH SYSTEM,230046,Michigan,84,15.3191,13
HENRY FORD MACOMB HOSPITAL,230047,Michigan,200,17.2448,32
HENRY FORD MACOMB HOSPITAL,230047,Michigan,274,22.1475,71
HENRY FORD MACOMB HOSPITAL,230047,Michigan,115,20.2702,20
HENRY FORD MACOMB HOSPITAL,230047,Michigan,24,11.8709,4
HENRY FORD MACOMB HOSPITAL,230047,Michigan,103,15.0297,12
HENRY FORD HEALTH HOSPITAL,230053,Michigan,74,18.0881,13
HENRY FORD HEALTH HOSPITAL,230053,Michigan,216,22.0892,52
HENRY FORD HEALTH HOSPITAL,230053,Michigan,83,20.8191,17
HENRY FORD HEALTH HOSPITAL,230053,Michigan,82,17.5187,16
UPHS MARQUETTE DLP HOSPITAL,230054,Michigan,61,17.1533,8
UPHS MARQUETTE DLP HOSPITAL,230054,Michigan,101,21.3971,16
UPHS MARQUETTE DLP HOSPITAL,230054,Michigan,45,19.552,8
UPHS MARQUETTE DLP HOSPITAL,230054,Michigan,35,11.6426,5
UPHS MARQUETTE DLP HOSPITAL,230054,Michigan,111,13.9801,13
DICKINSON COUNTY MEMORIAL HOSPITAL,230055,Michigan,38,16.1756,4
DICKINSON COUNTY MEMORIAL HOSPITAL,230055,Michigan,38,19.7962,5
DICKINSON COUNTY MEMORIAL HOSPITAL,230055,Michigan,25,18.0673,4
MUNSON HEALTHCARE GRAYLING HOSPITAL,230058,Michigan,52,16.1178,8
MUNSON HEALTHCARE GRAYLING HOSPITAL,230058,Michigan,38,21.8923,8
MUNSON HEALTHCARE GRAYLING HOSPITAL,230058,Michigan,31,19.2227,4
MERCY HEALTH SAINT MARY'S,230059,Michigan,62,17.4602,11
MERCY HEALTH SAINT MARY'S,230059,Michigan,106,21.9585,18
MERCY HEALTH SAINT MARY'S,230059,Michigan,36,21.0682,8
MERCY HEALTH HACKLEY CAMPUS,230066,Michigan,139,17.3392,20
MERCY HEALTH HACKLEY CAMPUS,230066,Michigan,203,22.2816,34
MERCY HEALTH HACKLEY CAMPUS,230066,Michigan,53,19.0552,6
MERCY HEALTH HACKLEY CAMPUS,230066,Michigan,30,13.468,4
MERCY HEALTH HACKLEY CAMPUS,230066,Michigan,72,14.8749,6
SAINT JOSEPH MERCY LIVINGSTON HOSPITAL,230069,Michigan,56,15.8738,6
SAINT JOSEPH MERCY LIVINGSTON HOSPITAL,230069,Michigan,52,21.1836,11
SAINT JOSEPH MERCY LIVINGSTON HOSPITAL,230069,Michigan,32,19.1198,5
COVENANT MEDICAL CENTER,230070,Michigan,227,18.1384,49
COVENANT MEDICAL CENTER,230070,Michigan,176,4.3716,6
COVENANT MEDICAL CENTER,230070,Michigan,194,22.0701,44
COVENANT MEDICAL CENTER,230070,Michigan,114,19.6632,23
COVENANT MEDICAL CENTER,230070,Michigan,24,12.9301,4
COVENANT MEDICAL CENTER,230070,Michigan,97,15.6787,16
HOLLAND COMMUNITY HOSPITAL,230072,Michigan,46,15.4863,8
HOLLAND COMMUNITY HOSPITAL,230072,Michigan,58,19.1136,9
HOLLAND COMMUNITY HOSPITAL,230072,Michigan,25,15.5362,5
BRONSON BATTLE CREEK HOSPITAL,230075,Michigan,105,16.6409,14
BRONSON BATTLE CREEK HOSPITAL,230075,Michigan,91,21.0532,18
BRONSON BATTLE CREEK HOSPITAL,230075,Michigan,46,19.4063,6
ASCENSION ST MARY'S HOSPITAL,230077,Michigan,69,18.5053,15
ASCENSION ST MARY'S HOSPITAL,230077,Michigan,82,20.665,15
ASCENSION ST MARY'S HOSPITAL,230077,Michigan,46,19.2153,8
ASCENSION ST MARY'S HOSPITAL,230077,Michigan,24,11.7707,4
ASCENSION ST MARY'S HOSPITAL,230077,Michigan,55,13.9646,9
MCLAREN CENTRAL MICHIGAN,230080,Michigan,45,17.9799,8
MCLAREN CENTRAL MICHIGAN,230080,Michigan,44,21.8438,8
MCLAREN CENTRAL MICHIGAN,230080,Michigan,19,21.2896,4
MUNSON HEALTHCARE CADILLAC HOSPITAL,230081,Michigan,78,16.2493,8
MUNSON HEALTHCARE CADILLAC HOSPITAL,230081,Michigan,52,21.309,11
MUNSON HEALTHCARE CADILLAC HOSPITAL,230081,Michigan,42,20.026,7
BEAUMONT HOSPITAL - GROSSE POINTE,230089,Michigan,74,18.6196,17
BEAUMONT HOSPITAL - GROSSE POINTE,230089,Michigan,84,4.7498,4
BEAUMONT HOSPITAL - GROSSE POINTE,230089,Michigan,161,22.8956,47
BEAUMONT HOSPITAL - GROSSE POINTE,230089,Michigan,112,21.9831,30
BEAUMONT HOSPITAL - GROSSE POINTE,230089,Michigan,18,16.2557,4
HENRY FORD ALLEGIANCE HEALTH,230092,Michigan,217,17.2067,42
HENRY FORD ALLEGIANCE HEALTH,230092,Michigan,247,21.8897,48
HENRY FORD ALLEGIANCE HEALTH,230092,Michigan,113,20.4352,21
HENRY FORD ALLEGIANCE HEALTH,230092,Michigan,140,15.8863,22
SPECTRUM HEALTH BIG RAPIDS HOSPITAL,230093,Michigan,48,16.5402,6
SPECTRUM HEALTH BIG RAPIDS HOSPITAL,230093,Michigan,40,20.0332,8
SPECTRUM HEALTH BIG RAPIDS HOSPITAL,230093,Michigan,26,16.6206,4
MYMICHIGAN MEDICAL CENTER WEST BRANCH,230095,Michigan,40,19.1428,9
MYMICHIGAN MEDICAL CENTER WEST BRANCH,230095,Michigan,26,21.7648,5
MYMICHIGAN MEDICAL CENTER WEST BRANCH,230095,Michigan,34,19.6005,8
MUNSON MEDICAL CENTER,230097,Michigan,142,17.3782,25
MUNSON MEDICAL CENTER,230097,Michigan,146,4.343,6
MUNSON MEDICAL CENTER,230097,Michigan,255,21.5645,44
MUNSON MEDICAL CENTER,230097,Michigan,93,20.6704,19
MUNSON MEDICAL CENTER,230097,Michigan,64,11.1384,6
MUNSON MEDICAL CENTER,230097,Michigan,212,14.1833,24
PROMEDICA MONROE REGIONAL HOSPITAL,230099,Michigan,80,18.0393,16
PROMEDICA MONROE REGIONAL HOSPITAL,230099,Michigan,59,21.5887,12
PROMEDICA MONROE REGIONAL HOSPITAL,230099,Michigan,59,20.3727,13
PROMEDICA MONROE REGIONAL HOSPITAL,230099,Michigan,31,14.7318,4
TAWAS ST JOSEPH HOSPITAL,230100,Michigan,34,15.3269,5
HARPER UNIVERSITY HOSPITAL,230104,Michigan,47,21.5284,10
HARPER UNIVERSITY HOSPITAL,230104,Michigan,145,24.8877,43
HARPER UNIVERSITY HOSPITAL,230104,Michigan,66,22.2863,18
HARPER UNIVERSITY HOSPITAL,230104,Michigan,54,19.5579,12
MCLAREN NORTHERN MICHIGAN,230105,Michigan,97,17.5336,11
MCLAREN NORTHERN MICHIGAN,230105,Michigan,157,22.2797,28
MCLAREN NORTHERN MICHIGAN,230105,Michigan,53,19.8363,7
MCLAREN NORTHERN MICHIGAN,230105,Michigan,100,14.3777,13
SPECTRUM HEALTH LUDINGTON HOSPITAL,230110,Michigan,48,17.389,10
SPECTRUM HEALTH LUDINGTON HOSPITAL,230110,Michigan,41,21.4076,8
SPECTRUM HEALTH LUDINGTON HOSPITAL,230110,Michigan,25,21.022,6
BORGESS MEDICAL CENTER,230117,Michigan,114,18.0244,19
BORGESS MEDICAL CENTER,230117,Michigan,112,4.9084,4
BORGESS MEDICAL CENTER,230117,Michigan,200,22.1942,32
BORGESS MEDICAL CENTER,230117,Michigan,50,20.6874,8
BORGESS MEDICAL CENTER,230117,Michigan,42,11.9218,4
BORGESS MEDICAL CENTER,230117,Michigan,182,16.3297,27
MEMORIAL HEALTHCARE,230121,Michigan,47,16.5192,8
MEMORIAL HEALTHCARE,230121,Michigan,42,19.8043,7
MEMORIAL HEALTHCARE,230121,Michigan,23,18.8784,6
BEAUMONT HOSPITAL ROYAL OAK,230130,Michigan,293,18.4773,60
BEAUMONT HOSPITAL ROYAL OAK,230130,Michigan,266,4.6346,19
BEAUMONT HOSPITAL ROYAL OAK,230130,Michigan,579,22.0354,131
BEAUMONT HOSPITAL ROYAL OAK,230130,Michigan,166,22.2093,35
BEAUMONT HOSPITAL ROYAL OAK,230130,Michigan,63,11.8946,10
BEAUMONT HOSPITAL ROYAL OAK,230130,Michigan,165,17.5347,38
HURLEY MEDICAL CENTER,230132,Michigan,33,16.9868,7
HURLEY MEDICAL CENTER,230132,Michigan,78,22.287,21
HURLEY MEDICAL CENTER,230132,Michigan,52,20.0024,13
MUNSON HEALTHCARE OTSEGO MEMORIAL HOSPITAL,230133,Michigan,45,15.1297,6
MUNSON HEALTHCARE OTSEGO MEMORIAL HOSPITAL,230133,Michigan,27,17.8206,5
MUNSON HEALTHCARE OTSEGO MEMORIAL HOSPITAL,230133,Michigan,21,18.0928,4
MCLAREN FLINT,230141,Michigan,125,18.8929,24
MCLAREN FLINT,230141,Michigan,99,4.2714,5
MCLAREN FLINT,230141,Michigan,199,23.1611,51
MCLAREN FLINT,230141,Michigan,93,20.2197,17
MCLAREN FLINT,230141,Michigan,38,14.0824,6
MCLAREN FLINT,230141,Michigan,124,17.5519,27
BEAUMONT HOSPITAL - WAYNE,230142,Michigan,62,18.7589,12
BEAUMONT HOSPITAL - WAYNE,230142,Michigan,57,22.8994,16
BEAUMONT HOSPITAL - WAYNE,230142,Michigan,44,20.6616,7
BEAUMONT HOSPITAL - WAYNE,230142,Michigan,18,16.7694,4
HENRY FORD HEALTH WYANDOTTE HOSPITAL,230146,Michigan,135,17.8835,25
HENRY FORD HEALTH WYANDOTTE HOSPITAL,230146,Michigan,185,22.2938,44
HENRY FORD HEALTH WYANDOTTE HOSPITAL,230146,Michigan,109,20.6671,26
HENRY FORD HEALTH WYANDOTTE HOSPITAL,230146,Michigan,69,17.2004,10
BEAUMONT HOSPITAL - FARMINGTON HILLS,230151,Michigan,108,18.7838,23
BEAUMONT HOSPITAL - FARMINGTON HILLS,230151,Michigan,168,22.5055,40
BEAUMONT HOSPITAL - FARMINGTON HILLS,230151,Michigan,89,21.0906,26
BEAUMONT HOSPITAL - FARMINGTON HILLS,230151,Michigan,43,17.2238,7
TRINITY HEALTH ANN ARBOR HOSPITAL,230156,Michigan,265,17.0783,41
TRINITY HEALTH ANN ARBOR HOSPITAL,230156,Michigan,235,4.2736,10
TRINITY HEALTH ANN ARBOR HOSPITAL,230156,Michigan,365,21.1049,61
TRINITY HEALTH ANN ARBOR HOSPITAL,230156,Michigan,118,21.0447,23
TRINITY HEALTH ANN ARBOR HOSPITAL,230156,Michigan,52,11.6273,5
TRINITY HEALTH ANN ARBOR HOSPITAL,230156,Michigan,166,14.5851,23
ASCENSION ST JOHN HOSPITAL,230165,Michigan,110,19.8091,26
ASCENSION ST JOHN HOSPITAL,230165,Michigan,258,23.927,66
ASCENSION ST JOHN HOSPITAL,230165,Michigan,94,23.5945,24
ASCENSION ST JOHN HOSPITAL,230165,Michigan,49,19.4742,11
MCLAREN GREATER LANSING,230167,Michigan,125,17.4628,24
MCLAREN GREATER LANSING,230167,Michigan,117,4.472,5
MCLAREN GREATER LANSING,230167,Michigan,110,21.9638,29
MCLAREN GREATER LANSING,230167,Michigan,64,20.9129,13
MCLAREN GREATER LANSING,230167,Michigan,50,14.9183,8
BEAUMONT HOSPITAL - TRENTON,230176,Michigan,117,18.3067,23
BEAUMONT HOSPITAL - TRENTON,230176,Michigan,119,21.2469,33
BEAUMONT HOSPITAL - TRENTON,230176,Michigan,87,20.5527,19
BEAUMONT HOSPITAL - TRENTON,230176,Michigan,47,16.85,11
MYMICHIGAN MEDICAL CENTER CLARE,230180,Michigan,31,15.0968,6
MCLAREN LAPEER REGION,230193,Michigan,68,17.7335,11
MCLAREN LAPEER REGION,230193,Michigan,76,22.9103,14
MCLAREN LAPEER REGION,230193,Michigan,30,20.6641,5
MCLAREN LAPEER REGION,230193,Michigan,22,21.4265,4
ASCENSION MACOMB OAKLAND HOSP-WARREN CAMPUS,230195,Michigan,293,20.1877,67
ASCENSION MACOMB OAKLAND HOSP-WARREN CAMPUS,230195,Michigan,305,23.7678,93
ASCENSION MACOMB OAKLAND HOSP-WARREN CAMPUS,230195,Michigan,172,23.2153,48
ASCENSION MACOMB OAKLAND HOSP-WARREN CAMPUS,230195,Michigan,58,18.1237,11
ASCENSION GENESYS HOSPITAL,230197,Michigan,193,18.6441,32
ASCENSION GENESYS HOSPITAL,230197,Michigan,105,4.4832,5
ASCENSION GENESYS HOSPITAL,230197,Michigan,170,21.6369,34
ASCENSION GENESYS HOSPITAL,230197,Michigan,72,20.1455,19
ASCENSION GENESYS HOSPITAL,230197,Michigan,55,14.2889,9
MCLAREN OAKLAND,230207,Michigan,44,19.1484,11
MCLAREN OAKLAND,230207,Michigan,33,23.6964,8
MCLAREN OAKLAND,230207,Michigan,20,22.478,5
SPARROW CARSON HOSPITAL,230208,Michigan,12,19.0252,4
SPARROW CARSON HOSPITAL,230208,Michigan,16,16.2876,4
MCLAREN PORT HURON,230216,Michigan,155,19.2251,31
MCLAREN PORT HURON,230216,Michigan,171,24.0285,44
MCLAREN PORT HURON,230216,Michigan,100,21.4931,24
MCLAREN PORT HURON,230216,Michigan,80,14.9226,14
OAKLAWN HOSPITAL,230217,Michigan,42,18.696,6
OAKLAWN HOSPITAL,230217,Michigan,31,20.4298,5
MYMICHIGAN MEDICAL CENTER MIDLAND,230222,Michigan,161,17.6988,30
MYMICHIGAN MEDICAL CENTER MIDLAND,230222,Michigan,178,21.9744,37
MYMICHIGAN MEDICAL CENTER MIDLAND,230222,Michigan,64,20.8227,12
MYMICHIGAN MEDICAL CENTER MIDLAND,230222,Michigan,180,14.8817,28
MCLAREN MACOMB,230227,Michigan,141,19.7381,27
MCLAREN MACOMB,230227,Michigan,200,23.738,49
MCLAREN MACOMB,230227,Michigan,89,22.6114,22
MCLAREN MACOMB,230227,Michigan,58,15.9646,10
EDWARD W SPARROW HOSPITAL,230230,Michigan,282,17.9158,54
EDWARD W SPARROW HOSPITAL,230230,Michigan,86,4.5105,5
EDWARD W SPARROW HOSPITAL,230230,Michigan,259,22.0927,56
EDWARD W SPARROW HOSPITAL,230230,Michigan,117,20.5425,24
EDWARD W SPARROW HOSPITAL,230230,Michigan,124,14.5132,15
UNIVERSITY OF MICHIGAN HEALTH - WEST,230236,Michigan,57,22.1452,7
CHIPPEWA COUNTY WAR MEMORIAL HOSPITAL,230239,Michigan,47,16.1947,10
CHIPPEWA COUNTY WAR MEMORIAL HOSPITAL,230239,Michigan,39,20.9562,7
ASCENSION RIVER DISTRICT HOSPITAL,230241,Michigan,21,19.8798,5
GARDEN CITY HOSPITAL,230244,Michigan,79,19.7255,19
GARDEN CITY HOSPITAL,230244,Michigan,30,4.8803,4
GARDEN CITY HOSPITAL,230244,Michigan,70,23.2408,19
GARDEN CITY HOSPITAL,230244,Michigan,24,21.2257,6
ASCENSION PROVIDENCE ROCHESTER HOSPITAL,230254,Michigan,101,17.4913,25
ASCENSION PROVIDENCE ROCHESTER HOSPITAL,230254,Michigan,108,4.3412,7
ASCENSION PROVIDENCE ROCHESTER HOSPITAL,230254,Michigan,119,22.3464,28
ASCENSION PROVIDENCE ROCHESTER HOSPITAL,230254,Michigan,45,18.9656,6
ASCENSION PROVIDENCE ROCHESTER HOSPITAL,230254,Michigan,36,16.8442,7
CHELSEA HOSPITAL,230259,Michigan,51,20.2113,9
"BEAUMONT HOSPITAL, TROY",230269,Michigan,296,17.6694,55
"BEAUMONT HOSPITAL, TROY",230269,Michigan,188,4.6194,12
"BEAUMONT HOSPITAL, TROY",230269,Michigan,527,21.8374,116
"BEAUMONT HOSPITAL, TROY",230269,Michigan,191,20.8023,43
"BEAUMONT HOSPITAL, TROY",230269,Michigan,26,11.1737,4
"BEAUMONT HOSPITAL, TROY",230269,Michigan,148,16.5024,20
BEAUMONT HOSPITAL - TAYLOR,230270,Michigan,70,18.5794,15
BEAUMONT HOSPITAL - TAYLOR,230270,Michigan,49,24.3507,14
BEAUMONT HOSPITAL - TAYLOR,230270,Michigan,53,20.079,12
DETROIT RECEIVING HOSPITAL,230273,Michigan,45,20.5123,11
DETROIT RECEIVING HOSPITAL,230273,Michigan,53,23.6436,18
DETROIT RECEIVING HOSPITAL,230273,Michigan,46,23.9867,14
DETROIT RECEIVING HOSPITAL,230273,Michigan,13,20.4494,4
HURON VALLEY-SINAI HOSPITAL,230277,Michigan,42,18.38,8
HURON VALLEY-SINAI HOSPITAL,230277,Michigan,75,4.1811,5
HURON VALLEY-SINAI HOSPITAL,230277,Michigan,84,22.6014,20
HURON VALLEY-SINAI HOSPITAL,230277,Michigan,47,21.2296,12
HURON VALLEY-SINAI HOSPITAL,230277,Michigan,50,18.2373,10
KARMANOS CANCER CENTER,230297,Michigan,13,25.683,4
HENRY FORD HEALTH WEST BLOOMFIELD HOSPITAL,230302,Michigan,128,17.5676,26
HENRY FORD HEALTH WEST BLOOMFIELD HOSPITAL,230302,Michigan,40,4.7677,4
HENRY FORD HEALTH WEST BLOOMFIELD HOSPITAL,230302,Michigan,193,20.3692,41
HENRY FORD HEALTH WEST BLOOMFIELD HOSPITAL,230302,Michigan,35,18.6227,7
HENRY FORD HEALTH WEST BLOOMFIELD HOSPITAL,230302,Michigan,45,15.1358,8
MUNSON HEALTHCARE MANISTEE HOSPITAL,230303,Michigan,24,15.6029,4
MUNSON HEALTHCARE MANISTEE HOSPITAL,230303,Michigan,20,19.7736,4
NORTH MEMORIAL HEALTH HOSPITAL,240001,Minnesota,69,18.4387,16
NORTH MEMORIAL HEALTH HOSPITAL,240001,Minnesota,120,21.1815,26
NORTH MEMORIAL HEALTH HOSPITAL,240001,Minnesota,27,20.0807,5
NORTH MEMORIAL HEALTH HOSPITAL,240001,Minnesota,45,13.4281,7
ESSENTIA HEALTH ST MARY'S MEDICAL CENTER,240002,Minnesota,71,17.9826,12
ESSENTIA HEALTH ST MARY'S MEDICAL CENTER,240002,Minnesota,147,21.1107,26
ESSENTIA HEALTH ST MARY'S MEDICAL CENTER,240002,Minnesota,28,12.4992,5
ESSENTIA HEALTH ST MARY'S MEDICAL CENTER,240002,Minnesota,122,14.3262,13
HENNEPIN COUNTY MEDICAL CENTER,240004,Minnesota,34,19.2765,7
HENNEPIN COUNTY MEDICAL CENTER,240004,Minnesota,27,23.3384,5
HENNEPIN COUNTY MEDICAL CENTER,240004,Minnesota,19,25.5141,5
MAYO CLINIC HOSPITAL ROCHESTER,240010,Minnesota,231,17.9147,35
MAYO CLINIC HOSPITAL ROCHESTER,240010,Minnesota,385,4.572,20
MAYO CLINIC HOSPITAL ROCHESTER,240010,Minnesota,406,22.0394,73
MAYO CLINIC HOSPITAL ROCHESTER,240010,Minnesota,76,20.8082,17
MAYO CLINIC HOSPITAL ROCHESTER,240010,Minnesota,86,12.1054,10
MAYO CLINIC HOSPITAL ROCHESTER,240010,Minnesota,205,15.3762,26
SANFORD WORTHINGTON MEDICAL CENTER,240022,Minnesota,20,20.5818,4
ALOMERE HEALTH,240030,Minnesota,27,18.0977,5
ST CLOUD HOSPITAL,240036,Minnesota,98,17.2842,17
ST CLOUD HOSPITAL,240036,Minnesota,73,4.7537,4
ST CLOUD HOSPITAL,240036,Minnesota,164,20.3979,23
ST CLOUD HOSPITAL,240036,Minnesota,42,20.4236,10
ST CLOUD HOSPITAL,240036,Minnesota,35,11.6949,4
ST CLOUD HOSPITAL,240036,Minnesota,132,13.3444,11
ALLINA UNITED HOSPITAL,240038,Minnesota,70,15.4249,7
